,0,1,2,3,4,5,6,7
7244,6.4,No tiene datos,Mimmo Calopresti,"Francesco Bruni, Mimmo Calopresti, Heidrun Schleef","Rosario and Matteo, two man from Southern Italy. Luigi wants to give Rosario a chance to redeem himself and offer him, at the same time, an opportunity to confront his beliefs with the ones of his son Matteo.",84,Preferisco il rumore del mare,tt0199077
7245,3.9,No tiene datos,Anthony Hickox,Gareth Wardell,"A tough guy goes undercover on a personal mission of vengeance into the hardcore world of S&M, to find out who's responsible for the death of his brother.",94,Deseos ocultos,tt0199650
7246,6.9,No tiene datos,Dan Cohen,Dan Cohen,A thirty-years traveling diamond salesman must mentor a brash young replacement when his company downsizes him.,100,Diamond Men,tt0200427
7247,6.6,84,Miguel Arteta,Mike White,An oddly naive man-child stalks his childhood best friend and tries to reconnect with their past.,96,Chuck & Buck,tt0200530
7248,7.2,85,Gina Prince-Bythewood,Gina Prince-Bythewood,"Monica y Quincy aman y juegan juntos al baloncesto a través de muchos desafíos de la vida, desde la infancia hasta la vida adulta.",124,Love & Basketball,tt0199725
7249,4.1,No tiene datos,Godfrey Ho,Lisa Cory,"After six years as a guest of the state, mob hit man Jason Reed wants nothing more than to get an honest job and spend time with his young son, Tommy. He is not ten steps outside of the prison before being greeted by Keither, an old crony anxious to pick up where they left off. While out for a drive with his son, Jason saves a young woman from a gun wielding thug, not... Leer todo",97,Manhattan Chase,tt0199748
7250,4.8,22,David Worth,Carol Chrest,A Seattle Homicide Detective (Dennis Hopper) is on the hunt of a twisted serial killer. Can he solve the killer's game before it claims another victim?,106,La sombra del asesino,tt0199974
7251,6.1,No tiene datos,Marc Lazard,"Gadi Dechter, Marc Lazard",An emotionally dysfunctional ukulele minstrel lands a gig at a nursing home where he strikes up an unlikely relationship with an ancient jazz chanteuse and awakens from a lifetime of loneliness and inconsequence.,93,Stanley's Gig,tt0200171
7252,5.4,No tiene datos,Tinto Brass,"Tinto Brass, Carla Cipriani, Nicolaj Pennestri",Carla está en Londres buscando un apartamento para su novio veneciano cuando conoce a la sugerente agente inmobiliaria Moira.,91,Transgressing,tt0200192
7253,5.0,No tiene datos,Reuben Gonzalez,Reuben Gonzalez,"A beautiful Puerto Rican girl and her family in Spanish Harlem devise a novel plan to attract business to their restaurant, causing a wildly comic sequence of events that ends in near disaster.",98,Mambo Café,tt0199744
7254,6.0,No tiene datos,Saara Saarela,Iiro Küttner,A story of a man who thought he had lost his emotions.,60,Kuningas Hidas,tt0199696
7255,5.6,60,Stephen Metcalfe,Stephen Metcalfe,"Una chica mala se convierte en estafadora, se mete en problemas con la mafia y pide ayuda a un amable florista.",98,Beautiful Joe,tt0200472
7256,6.0,No tiene datos,Olli Saarela,"Olli Saarela, Heikki Vuento",A murderer tries to leave his criminal past in East Helsinki and make a new life for his family,94,Bad Luck Love,tt0200299
7257,5.9,No tiene datos,Ilkka Vanne,"Antti Tuuri, Ilkka Vanne",Erkki Hakala returns home from America.,99,Lakeuden kutsu,tt0199700
7258,5.7,23,David McNally,Gina Wendkos,"La aspirante a compositora Violet Sanford, tras conseguir un trabajo en un bar de Nueva York regentado por mujeres que se burlan de sus clientes masculinos, sale de su caparazón.",100,El bar Coyote,tt0200550
7259,5.3,No tiene datos,Ed Nicoletti,Ed Nicoletti,"The four Naldoff brothers from New England make their living running money scams. The oldest two, Michael and David, are focused on big hits scoring enough money to take care of the entire family for good.",95,The Exchange,tt0199504
7260,4.6,33,Burt Reynolds,Clyde Hayes,An old-time mogul struggles to reenter the club where power and money make the rules.,90,El último productor,tt0201726
7261,4.9,No tiene datos,Julia Jay Pierrepont III,Leslie Jordan,"Taken from the life story of Leslie Jordan. A Tennessee country boy realizes he's gay and keeps getting in trouble with the local bad boys. He hears Atlanta is the new place to be, tosses his country overalls and shows up at the disco in silver platform shoes and a polyester Saturday Night Fever get up. He meets Tripper (Mark Pelligrino) and the trouble and adventures... Leer todo",107,Lost in the Pershing Point Hotel,tt0201737
7262,7.0,82,Terence Davies,Edith Wharton,Una mujer se arriesga a perder la oportunidad de ser feliz con el único hombre al que ha amado.,135,La casa de la alegría,tt0200720
7263,7.7,No tiene datos,Meg Thayer,Meg Thayer,Two unscrupulous filmmakers stop at nothing to become rich and famous.,101,True Rights,tt0201275
7264,5.9,54,James Ivory,"Henry James, Ruth Prawer Jhabvala",A man marries an heiress for her money even though he is actually in love with her friend.,130,La copa dorada,tt0200669
7265,6.8,32,Peter O'Fallon,Grace Duffie Boylan,An old woman helps a young boy resolve his feelings over the death of his mother.,106,Voces de ángeles,tt0201899
7266,5.5,16,David Raynr,Mark Schwahn,Una nueva versión del cuento de Cyrano DeBergerac.,94,Cueste lo que cueste,tt0202402
7267,5.2,No tiene datos,Philip Gröning,"Michael Busch, Philip Gröning","David, a recently fired scrapyard worker and Marie, a prostitute with-a-dog, both about 20 years old, meet on New Year's Eve in a win-try street in Berlin. She doesn't want to work in a supermarket, he does't want to work in scrap yard. Deciding to rebel against the capitalist system, they hit the road. But soon their cash runs out. As David's arm is plastered from an... Leer todo",137,"L'amour, l'argent, l'amour",tt0203297
7268,4.7,No tiene datos,André van Heerden,Peter Lalonde,Tom se despierta y descubre que las personas se ven obligadas a llevar la marca del 666 y los que no lo hacen son asesinados.,95,Asediados por el diablo,tt0202236
7269,7.4,No tiene datos,Tom Tykwer,Tom Tykwer,Two enamoured strangers look for a warm place in a cold world.,135,La princesa y el guerrero,tt0203632
7270,5.8,No tiene datos,Ross Weber,Ross Weber,"No More Monkeys Jumpin' on the Bed follows a group of twentysomething couples dealing with obsession, friendship, loneliness and sexual attraction, effectively conveying the intangible nature of human relationships.",76,No More Monkeys Jumpin' on the Bed,tt0202502
7271,7.5,95,Kenneth Lonergan,Kenneth Lonergan,"La vida de una madre soltera se ve perturbada después de que su hermano menor con problemas, al que raramente ve, regresa a la ciudad.",111,Puedes contar conmigo,tt0203230
7272,3.1,75,Sam Firstenberg,Bryan Genesse,"Un secuestro simulado del presidente de los Estados Unidos se vuelve muy real, lo que obliga a un héroe solitario a salvar el día.",95,Conspiración en la Casa Blanca,tt0203835
7273,6.2,No tiene datos,Stephen Kinsella,"Stephen Kinsella, Paul Solberg",A resourceful and high-spirited woman deals with financial distress and her asthmatic thirteen-year-old son when his life is gravely complicated by a new friendship with the son of her former drunken and abusive husband.,98,Double Parked,tt0202856
7274,3.7,No tiene datos,Jay Madison,Alison Andersson,"What happens when you put a handsome young husband, his enterprising wife, and a network of wealthy women together? A booming business where everyone gets what they want - for a price.",93,Illicit Lovers,tt0203580
7275,6.6,46,Christopher McQuarrie,"Christopher Mc, Quarrie",Dos vagabundos criminales obtienen más de lo que esperaban después de secuestrar y retener a la madre de un hombre poderoso y sombrío.,120,Secuestro infernal,tt0202677
7276,5.8,No tiene datos,Claude Demers,Claude Demers,No tiene argumento,87,L'invention de l'amour,tt0204414
7277,6.4,No tiene datos,Robert J. Siegel,Lisa Bazadona,"A bittersweet and intimate look at friendship, love and growing up. The easy life of summertime in Myrtle Beach is turned upside down for one local girl when two strangers come to town: a beautiful temptress and a charming drifter.",98,Swimming,tt0202711
7278,7.2,89,Raymond De Felitta,Raymond De Felitta,Un soñador descubre que su mujer y sus amigos le atan a su mediocre existencia.,109,La taberna de Buddy,tt0202641
7279,6.8,No tiene datos,Joel Hershman,Joel Hershman,"Basada en una historia real, un prisionero con buena mano para las plantas logra participar en una competencia nacional de jardinería.",93,"Flower power, como una regadera",tt0203540
7280,6.6,83,Steve Buscemi,Edward Bunker,Un joven va a prisión y un convicto más viejo y duro lo toma bajo su protección como mentor.,94,Animal Factory,tt0204137
7281,6.5,No tiene datos,Olivier Jahan,"Olivier Jahan, Michel C. Pouzol","Eric is a lonely voyeur who is thrilled when a strange couple, Fabienne and Tom, move in next door. Will Eric stop being a mere spectator at last?",101,Faites comme si je n'étais pas là,tt0204315
7282,6.9,No tiene datos,Erik de Bruyn,Erik de Bruyn,"Three friends live an anguished existence in a small village by the sea. Al three want to break loss. Motorcycling, music and partying gives temporary satisfaction, but no solution.",115,Wilde mossels,tt0204055
7283,5.4,11,Robert Iscove,Andrew Lowery,A friendship is put to the ultimate test when two best friends wind up in bed together.,94,Chicos y chicas,tt0204175
7284,5.8,No tiene datos,Ulla Wagner,Ulla Wagner,"The 11-year-old Anna, who single-handed keeps her broken family going, is already well on the way being an adult. She undergoes the problems of puberty and at the same time loses her mother who drank hopelessly.",98,Anna Wunder,tt0204140
7285,7.3,No tiene datos,Ulf Malmros,"Ulf Malmros, Vasa",Two kids move in with a lonely undertaker who is secretly in love with the town's school teacher.,91,Den bästa sommaren,tt0204932
7286,7.2,No tiene datos,Rob Sitch,Santo Cilauro,"Una remota antena de radio australiana, poblada por personajes extravagantes, juega un papel clave en el primer alunizaje del Apolo.",101,La luna en directo,tt0205873
7287,4.2,21,Britt Allcroft,Britt Allcroft,"Thomas the Tank Engine searches for gold dust that will allow his magical friend Mr. Conductor to return home, while also helping a girl restore her grandfather's enchanted locomotive.",85,Thomas and the Magic Railroad,tt0205461
7288,6.7,No tiene datos,Sergio Rubini,"Sergio Rubini, Domenico Starnone",Souther Italy in the 1970s. The arrival of three beautiful girls from the north wreaks havoc among the youngsters of a small town.,95,Tutto l'amore che c'è,tt0205836
7289,No tiene datos,No tiene datos,Ludger Dreimann,Elisabeth Karsten,No tiene datos,120,The Kaleidoscope,tt0206068
7290,7.3,87,Jonathan Glazer,Louis Mellis,"El gángster brutal Don Logan recluta a Safecracker Gal ""retirado"" para un último trabajo, pero va mal para ambos.",89,Sexy Beast,tt0203119
7291,6.6,No tiene datos,Steven Cantor,Steven CantorDaniel Laikind,No tiene datos,No tiene datos,Endsville,tt0202864
7292,7.2,42,George Tillman Jr.,Scott Marshall Smith,"La historia de Carl Brashear, el primer buzo afroamericano de la marina de Estados Unidos, y del hombre que lo entrenó.",129,Hombres de honor,tt0203019
7293,4.8,No tiene datos,Vladimír Drha,Vladimír Drha,"Director's memoirs of his childhood in a lively tenement house, in particular one hot summer day in 1949 when all tenants gathered to celebrate the wedding of the landlord's daughter. Small details slowly reveal that the narrator's recollection of the events may not be altogether correct.",No tiene datos,Pocetí mého mladsího bratra,tt0203056
7294,6.6,No tiene datos,Olivia Pi-Sunyer,Olivia Pi-Sunyer,No tiene argumento,100,Something Sweet,tt0203144
7295,7.4,No tiene datos,Lukas Moodysson,Lukas Moodysson,"In 1975, the dynamics of a Swedish commune begin to change upon the arrival of a beaten wife and her two kids.",106,Juntos,tt0203166
7296,5.6,No tiene datos,Andrzej Zulawski,"Andrzej Zulawski, Madame de La Fayette",A talented photographer who lands a lucrative job in Paris with a scandal-mongering tabloid and becomes romantically involved with an eccentric children's book publisher while resisting the sexual advances of another photographer.,166,La fidelidad,tt0204761
7297,5.3,11,Joe Charbanic,Darcy Meyers,David es un asesino en serie de mujeres. Joel fue el encargado de atraparlo en Los Ángeles pero se mudó a Chicago como un hombre destrozado. David también y ahora le envía fotos de sus próximas víctimas 24 horas antes de los asesinatos.,97,The watcher (Juego asesino),tt0204626
7298,4.8,No tiene datos,Fred Anderson,Fred AndersonLeo JacobssonPierre Toresson,No tiene datos,No tiene datos,Ninja Mission 2000,tt0204499
7299,5.1,No tiene datos,Daniel Fridell,"Gunder Andersson, Håkan Bjerking, Daniel Fridell","Summer of 1964. Nothing happens in the little rural village, but suddenly somebody gets off the bus...",88,Dubbel-8,tt0205027
7300,4.7,57,Robert Altman,Anne Rapp,La vida ideal de un acaudalado ginecólogo se ve alterada cuando las mujeres más cercanas a él comienzan a afectar su vida de manera inesperada.,122,El Dr. T. y las mujeres,tt0205271
7301,4.5,43,Hamlet Sarkissian,Hamlet Sarkissian,"Jimmy joins a corrupt LAPD police force as a crime scene photographer. Soon, however, his life takes a turn for the worse as he descends into madness, rearranging evidence and victims to ""resurrect"" them through his pictures.",99,Camera Obscura,tt0204933
7302,7.2,No tiene datos,Mark L. Feinsod,Mark L. Feinsod,No tiene datos,No tiene datos,A Sense of Entitlement,tt0205391
7303,6.5,No tiene datos,Tim Disney,"Tim Disney, Rachel Ingalls",A man at a monastery realizes he is a woman.,90,Acto de fe,tt0205778
7304,No tiene datos,No tiene datos,Husam Chadat,Elisabeth Karsten,No tiene datos,120,The Summer of the Kavalcutes,tt0206324
7305,6.7,No tiene datos,Martin Rodriguez,Alberto Fuguet,"This drama explores the relationship between two brothers, separated by life and reunited again by destiny.",90,Dos hermanos,tt0206694
7306,6.1,35,Sally Potter,Sally Potter,Una joven refugiada que viaja de Rusia a América en busca de su padre perdido se enamora de un jinete gitano.,100,Vidas furtivas,tt0206917
7307,5.1,No tiene datos,Luca Bercovici,Luca Bercovici,"Jack Sweeny is a young man just trying to get a job. Turned down at another bank due to his criminal record he meets a girl, Rebecca, but also witnesses a 3 way shootout between 2 groups of criminals and the cops over a suitcase containing perfect plates for counterfeiting bank notes. Jack grabs the plates and attempts to sell them via his friend Zippo. However with a... Leer todo",101,Ciudad de corrupción,tt0207036
7308,6.2,No tiene datos,Steve Wang,FergieJason David FrankBrad Hawkins,No tiene datos,No tiene datos,Sirens of the Deep,tt0207271
7309,7.3,56,Bryan W. Simon,"Jim Moores, Bryan W. Simon","Two estranged brothers are forced to take a surreal and heartfelt journey to understanding, when they pick up the body of their deceased father in Mexico. A father they haven't seen in over 20 years.",99,Along for the Ride,tt0206545
7310,7.2,No tiene datos,Giovanni Fago,"Luciana Catalani, Giovanni Fago, Massimo Felisatti",No tiene argumento,130,Sulla spiaggia e di là dal molo,tt0207130
7311,6.2,No tiene datos,Jan Schütte,Klaus Pohl,"It is one of the last days of an exceptionally hot summer in 1956. Bertolt Brecht (Bierbichler) is about to leave his lakeside house among the tall birches in Brandenburg to return to Berlin for the upcoming theater season. Most of the women in his life are there: his wife, Helene Weigel (Bleibtreu); his daughter, Barbara; his old lover Ruth Berlau; his latest flame, ... Leer todo",97,Abschied - Brechts letzter Sommer,tt0206608
7312,5.8,No tiene datos,Tony Mortillaro,Tony Mortillaro,No tiene datos,No tiene datos,Family Jewels,tt0208376
7313,7.1,86,Derek W. Hayes,Murray Watts,The story of Jesus Christ.,90,El hombre que hacía milagros,tt0208298
7314,7.1,No tiene datos,Ricky Tognazzi,"Paolo Maurensig, Simona Izzo, Ricky Tognazzi","Costanza is drinking a beer in a Prague pub, a summer night in 1968, while a violinist enters and starts playing a ""canone inverso"" for her. It is not a case, that music and that violin have a story behind that could concern her. It is the love story between Jeno Varga and the music, between Jeno and Sophie. It is also the friendship story with David on the background... Leer todo",107,Canone inverso - Making Love,tt0208032
7315,7.7,No tiene datos,David Feldman,Carl V. DupréDavid Feldman,"This film focuses on a trio of down-and-out gambling slackers. Dot (Kevin Corrigan), Lem (Mick Cunningham), and Curry (Michael Lowry) spend much of their time sucking down beer and making back bets on Yankees games, until they stumble upon the investment opportunity of a lifetime -- or so they think. As their luck seems to turn, Dot tries to go straight and pursue a f... Leer todo",94,Broke Even,tt0208017
7316,6.3,No tiene datos,Carlos Gerbase,"Giba Assis Brasil, Jorge Furtado, Carlos Gerbase",No tiene argumento,100,Tolerância,tt0207163
7317,6.6,No tiene datos,Roland Suso Richter,Uwe Timm,A Kurdish boy who sells drugs and an ex-cop who drives a taxi: an unlikely couple who get lost in an urban crime thriller.,100,Eine Hand Voll Gras,tt0206795
7318,6.8,59,Michael Kalesniko,Michael Kalesniko,A sarcastic playwright in LA gets new neighbors - single mom and 8 y.o. girl. His wife wants kids and babysits the girl. He doesn't want kids yet plays with her to find out how children talk - for his play. Paternal instincts?,107,Cómo matar al perro de tu vecino,tt0207524
7319,6.3,60,Kristian Levring,William Shakespeare,"When a bus breaks down in the desert, the passengers decide to stage ""King Lear.""",110,El rey está vivo,tt0208911
7320,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0206200
7321,6.7,No tiene datos,Salvador Aguirre,"Salvador Aguirre, Alejandro Lubezki","After spending three years working in the United States, Filiberto returns to his hometown in Mexico, believing that there he will find the recognition he has been denied. The reality is very different. In his village, Filiberto will not only find violence, betrayal and disaffection, but he will also be on the verge of losing his identity.",92,De ida y vuelta,tt0208889
7322,5.1,11,Stephen Kay,Ted Lewis,Un sicario de la mafia de Las Vegas vuelve a su ciudad natal para investigar la misteriosa muerte de su hermano.,102,Get Carter (Asesino implacable),tt0208988
7323,5.5,No tiene datos,Arne Olsen,Arne Olsen,"Owen is the head administrator of an old-age home in Washington. One day, a resident discovers that he is cheating on his taxes and orders that Owen takes him and two others on a road trip to British Columbia. While there, they try to break him from his cynical businessman mold by setting him up with a waitress, among other things.",94,A vivir que son dos días,tt0207638
7324,4.6,No tiene datos,Brent Florence,Brent Florence,"Three smalltown friends looking to leave their troubles behind come up with a robbery scheme to fund their trip to the big city. But as their plan goes awry and the authorities become involved, they are left with no other alternative but to take hostage a pair of traveling young lovebirds, with no shortage of problems of their own.",85,"A Girl, Three Guys, and a Gun",tt0207745
7325,5.0,No tiene datos,Mark Lamprell,Jerome Ehlers,No tiene argumento,87,After the Rain,tt0207296
7326,4.6,No tiene datos,Terry Cunningham,Terry Cunningham,An American army intelligence officer discovers corruption and murder by American soldiers in Vietnam.,95,Factor caos,tt0208037
7327,4.1,No tiene datos,Sharon von Wietersheim,Sharon von Wietersheim,No tiene datos,No tiene datos,No Taboo,tt0206977
7328,6.9,79,Edo Bertoglio,Glenn O'Brien,"After being released from the hospital, the artist Jean Michel Basquiat wanders around Manhattan trying to sell art to make money and find a place to stay.",72,Downtown 81,tt0208993
7329,7.6,No tiene datos,James Mathers,Reed BernsteinJames Mathers,No tiene datos,No tiene datos,King of the Korner,tt0209080
7330,6.0,No tiene datos,Colleen Murphy,Colleen Murphy,A teacher falls in love with a pianist who turns out to be a dangerous psychopath.,97,Desire,tt0208883
7331,6.2,60,Tamra Davis,Tim Sandlin,An ungrounded young mother and her thoughtful teenage son are banished to a remote provincial town by her domineering father.,100,Sueños de adolescente,tt0209322
7332,6.9,76,Rod Lurie,Rod Lurie,"La senadora Laine Hanson es candidata a vicepresidenta de Estados Unidos, pero la información y la desinformación sobre su pasado emergen y amenazan con descarrilar su participación.",126,Candidata al poder,tt0208874
7333,6.7,71,Paul McGuigan,Johnny Ferguson,Narra el ascenso y la caída de un gángster inglés particularmente despiadado.,103,Gangster No. 1,tt0210065
7334,6.5,No tiene datos,Martin Duffy,"Rhidian Brook, Maureen Tilyou","A lonely boy, from a broken family, becomes inspired by faith healers.",93,The Testimony of Taliesin Jones,tt0210357
7335,6.8,90,John Fawcett,Karen Walton,"Dos hermanas obsesionadas con la muerte, deben lidiar con las trágicas consecuencias cuando una de ellas es mordida por un hombre lobo.",108,Ginger Snaps,tt0210070
7336,6.0,No tiene datos,Joe Mantegna,David Mamet,Film adaptation of David Mamet's comic play Lakeboat about a grad student who takes a summer job on a Great Lakes freighter and sees life through the eyes of his low-brow crew members.,98,El buque del lago,tt0210149
7337,6.7,87,Karyn Kusama,Karyn Kusama,Diana se entrena como boxeadora a espaldas de su padre y logra un éxito impresionante que abre nuevos caminos a las mujeres boxeadoras.,110,Girlfight,tt0210075
7338,6.3,No tiene datos,Françoise Prenant,"Françoise Prenant, Cécile Vargaftig",No tiene argumento,108,"Paris, mon petit corps est bien las de ce grand monde",tt0210890
7339,5.8,No tiene datos,Stanley Bennett Clay,Stanley Bennett Clay,"Sensing there is something terribly wrong at home, a young man drops out of college and tries to 'fix' his family.",78,Ritual,tt0210952
7340,7.8,88,Mark Benjamin,Danny Hoch,"From the mind of Brooklyn actor, performance artist and hip-hop activist Danny Hoch, this film spins out the stories of ten lives shocked by globalization, the prison industry and life in general.",90,"Jails, Hospitals & Hip-Hop",tt0210130
7341,6.1,No tiene datos,Gergely Fonyó,Gergely Fonyó,The adventures of a 30 year old retarded man living in Venice Beach.,80,Johnny Famous,tt0210776
7342,6.6,No tiene datos,Sander Francken,"Sander Francken, Norman de Palm",A local Dutch judge gets entangled in the mysterious past of his Antilian wife.,95,Papa's Song,tt0210884
7343,5.8,34,Kathryn Bigelow,Anita Shreve,Una fotógrafa que trabaja para el periódico investiga un doble homicidio en 1873 y descubre que su vida es paralela a la de un testigo de la tragedia.,114,El peso del agua,tt0210382
7344,7.8,72,Boaz Yakin,Gregory Allen Howard,La verdadera historia de un entrenador afroamericano recién nombrado y su equipo de secundaria durante la primera temporada que juegan como una unidad racialmente integrada.,113,Titanes: Hicieron historia,tt0210945
7345,6.7,41,Nicholas Hytner,Carol Heikkinen,Un grupo de 12 adolescentes de diversos orígenes se inscriben en la Academia de Ballet Americano de Nueva York para convertirse en bailarines. Cada uno de ellos se enfrenta a los problemas y al estrés de progresar en el mundo de la danza.,115,El ritmo del éxito,tt0210616
7346,8.1,No tiene datos,Ljubisa Samardzic,"Srdjan Koljevic, Djordje Milosavljevic","Belgrade during the height of the war Yugoslavia in 1999. Kaja struggles with daily destruction and the constant threat of being drafted, but also with his impending divorce from his wife Tijana, who wants to emigrate with their son.",95,Nebeska udica,tt0209180
7347,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0209037
7348,6.4,76,Rodrigo García,Rodrigo García,Las vidas entrecruzadas de cinco mujeres de California que luchan por salir adelante con sus problemas personales.,109,Cosas que diría con sólo mirarla,tt0210358
7349,6.4,58,Julien Temple,Frank Cottrell Boyce,Friendship and betrayal between two poets during the French Revolution.,124,Pandaemonium,tt0210217
7350,6.1,No tiene datos,Mariana Rondón,"Mariana Rondón, Marité Ugas",No tiene argumento,95,A la medianoche y media,tt0210471
7351,5.6,17,Sally Field,Jon Bernstein,"Mona sacrifices everything, including family, in pursuit of a beauty pageant victory. Her friend Ruby helps her to an amazing degree.",112,Beautiful,tt0210567
7352,6.2,39,Dein Perry,"Steve Worland, Hilary Linstead, Dein Perry",Charismatic tap dancing Sean tries to find a way out of working at the steel mill. When failure brings him home he starts his own dance group wearing hardhats. He must then find inspiration in the steel mill he once tried to escape.,95,Bootmen,tt0210584
7353,7.3,74,Maggie Greenwald,Maggie Greenwald,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserve... Leer todo",109,Songcatcher,tt0210299
7354,6.5,No tiene datos,Andrea Frazzi,"Lorenza Mazzetti, Suso Cecchi D'Amico","1943, an estate north of Firenze. The weight of the world is on the shoulders of Penny, who's about 10. An orphan, she must watch over her little sister when they go to live with her aunt and uncle. Penny's a Catholic, and worries about her uncle's soul. He's Jewish, progressive and a free thinker, a fair boss, and devoted to his family. He can be stern, so Penny also... Leer todo",102,El cielo se desploma,tt0211309
7355,6.7,No tiene datos,Gérard Blain,"Gérard Blain, Wilhelm Bérard, Michel Marmin","A son will be invested with a dual mission: to honor the memory of the dead father by charging his murderers the price of blood and, therefore, restore broken family harmony.",80,Ainsi soit-il,tt0210480
7356,6.8,57,Alexander Samaan,John GarrettAlexander Samaan,No tiene datos,120,Chasing the Dragon,tt0211296
7357,5.6,No tiene datos,Laetitia Masson,Laetitia Masson,"The movie rather presents a map of its main character's mind than a story. Realistic scenes mix with dream sequences and hallucinations. The realistic episodes feature Gabrielle, a young woman living in a trailer on a beach in northern france. She works in a bar, drinks a little too much and is a big fan of aging rock/blues singer Lennox. A more dreamlike storyline sh... Leer todo",107,Love me,tt0211554
7358,4.9,No tiene datos,Tamás Sas,"László Czetõ Bernát, Erika Ozsda, Tamás Sas",About the rise of a oligarch surrounded by his criminal contacts.,100,Rosszfiúk,tt0212474
7359,6.9,No tiene datos,Audrey O'Reilly,Audrey O'Reilly,"When her husband dies, Mrs. Duane finds a very particular way of dealing with his death. A love story set between this world and the next.",No tiene datos,In Loving Memory,tt0211427
7360,3.9,No tiene datos,Marina Dubrovina,Igor Maiboroda,No tiene datos,No tiene datos,"Vera, nadezhda, krov'",tt0211721
7361,7.3,No tiene datos,Hilary Birmingham,Hilary Birmingham,"Tully can get any girl he wants and often does every night - until he meets the new girl, Ella - who reveals something within him and his family they've long buried.",102,Tully,tt0212604
7362,6.6,57,Greg Harrison,Greg Harrison,An inside look into one night in the San Francisco underground rave scene.,86,Con la música a tope,tt0212974
7363,6.7,No tiene datos,François Ozon,Rainer Werner Fassbinder,"In 1970s Germany, a 50-year-old businessman falls in love with a 20-year-old man.",82,Gotas de agua sobre piedras calientes,tt0211387
7364,7.3,64,Thomas Bezucha,Thomas Bezucha,"Big Eden is a small, fictional northwestern Montana town.",118,Big Eden,tt0212815
7365,7.0,67,Ken Loach,Paul Laverty,Dos hermanas latinas trabajan como limpiadoras en un edificio de oficinas y luchan por el derecho a sindicalizarse.,110,Pan y rosas,tt0212826
7366,4.8,No tiene datos,Akashdeep Sabir,Neeraj Pathak,"Krishna Patil is a poor, unemployed, unsuccessful and short tempered youth who stays in a chawl with his father Ramakant and elder sister Mansi. He tries to secure a job in the police department but fails. One day he happens to meet Kavita Choudhary, a young, rich, beautiful, intelligent lawyer. He falls for her instantly and begins wooing her. Kavita, having recently... Leer todo",No tiene datos,Ghaath,tt0213677
7367,5.3,38,Paul Marcus,Jeff Miller,"A washed-up detective discovers his own psychic ability when assigned to investigate a serial murder case. The killer has a deranged obsession with the novel ""Alice in Wonderland."" As the psychopath's bloody reign of terror continues, the cop spirals deeper and deeper into the case where the horrors of the past and present come together.",100,Visiones extrañas,tt0212742
7368,4.9,No tiene datos,Hunt Hoe,Hunt Hoe,"Vijay Chatterjee was born in British India, and his dad was a freedom fighter. Unable to handle the riots between Hindus and Muslims in the late 40s, the Chatterjees first immigrated to Britain, and then to Toronto, Canada, where they enjoyed considerable bliss in the company of other Canadians from Bangla Deshis, Pakistanis and Sri Lankans, and opened a restaurant. S... Leer todo",107,Seducing Maarya,tt0213231
7369,6.3,No tiene datos,D-Shot,D-Shot,"Enemies since back in the day, two homeboys take a different path in life. College bound Daryll, desperate to keep a roof over his family's head and seduced by the money, power and respect of the hustler lifestyle moves in on his old nemesis' turf setting off a battle over territory in a war that rages throughout the inner city.",75,Obstacles,tt0213127
7370,7.3,No tiene datos,Tony Gatlif,"Tony Gatlif, David Trueba","Vengo is a majestic ode to the artistry and magic of flamenco dancing, set against the compelling backdrop of two gypsy families locked in an age old struggle for power.",90,Vengo,tt0211718
7371,6.6,No tiene datos,Claude Mouriéras,Claude Mouriéras,"Three French sisters have their lives interrupted and their relationship called into question when their father returns to visit 15 years after having abandoned them and their now-deceased mother. Each responds differently to his return according to how her character evolved from her relation with him and his unexpected departure. They eventually realize, though, that... Leer todo",96,"Tout va bien, on s'en va",tt0213595
7372,7.0,No tiene datos,Aditya Chopra,Aditya Chopra,"A film about the battle between love and fear, between two stubborn men and their opposing beliefs and the outcome of the love stories of 3 couples.",216,Mohabbatein,tt0213890
7373,5.9,No tiene datos,Krisztina Deák,"Krisztina Deák, Pál Závada","The film is the filmed version of Pál Závada's novel of the same title, which was first published in 1997 and soon became a bestseller. The story takes place during World War I and afterwards in a small town in south-eastern Hungary. It tells about the unhappy marriage between a young man, Ondris, who is a member of the Slovak minority of the town, and his wife Jadvig... Leer todo",130,Jadviga párnája,tt0213733
7374,6.1,No tiene datos,Kaspar Rostrup,"Martha Christensen, Kaspar Rostrup","A mother and her autistic son Brian. One evening he comes home from his evening walk with stained shoes. The next morning it is rumored that a young woman was murdered in the neighboring park. The identity of the suspect is obvious, and while the police break down the door, Fru tries to keep her son in safe waters.",100,Her i nærheden,tt0212215
7375,6.8,57,Marleen Gorris,Vladimir Nabokov,Dos mundos chocan cuando un genio excéntrico se enamora de una mujer bella de fuerte voluntad.,109,La defensa Luzhin,tt0211492
