,0,1,2,3,4,5,6,7
751,6.1,56,Puri Jagannadh,"Puri Jagannadh, Kona Venkat",An ex cop goes in search of his lost girlfriend to Kerala and along way meets a news reporter who helps him to find his lover.,143,Shivamani,tt0386029
752,No tiene datos,No tiene datos,Guillermo Jaime Alarid,"Luz Elena González, Joaquín Cordero, Valeria Palmer",No tiene argumento,83,Doble secuestro,tt0387172
753,No tiene datos,No tiene datos,Agustín Bernal,No tiene datos,No tiene argumento,90,"Tianguis, ratas de la ciudad",tt0387633
754,No tiene datos,No tiene datos,Ruben Gutierrez,No tiene datos,No tiene argumento,85,El corrido de Valente Quintero,tt0387147
755,7.0,84,Kang Woo-suk,Hie-jae Kim,Based on a true story of 1968 Korean Republic Army plan to assassinate North Korean president Kim Il-Sung. 31 criminals and death row inmates are recruited into secret training on the island of Silmi; for two years they are subjected to maximum mental and physical abuse before the mission is cancelled and the unit terminated.,135,Silmido,tt0387596
756,4.6,No tiene datos,Carlo J. Caparas,Chavit SingsonCarlo J. Caparas,No tiene datos,No tiene datos,Chavit,tt0387923
757,6.3,No tiene datos,Steven Rumbelow,Steven Rumbelow,No tiene argumento,No tiene datos,Queen City Blowout,tt0388357
758,4.3,68,Neil Taylor,"Neil Taylor, Rob Taylor","Tough-as-nails adventurer, Neil Stryker, faces immeasurable odds in this madcap comedy bloodbath when he comes face to face with an EVIL CULT! Armed with a bag of tricks, Stryker unleashes the pain on Walter, the cult leader, and his brainwashed followers.",90,Evil Cult,tt0389989
759,No tiene datos,No tiene datos,Agustín Bernal,No tiene datos,No tiene argumento,No tiene datos,El fin de los Arellano,tt0390004
760,6.6,No tiene datos,Elart Coello,Mario Ramirez Reyes,No tiene argumento,90,Al infierno con la migra,tt0391734
761,2.7,No tiene datos,Shunichi Kajima,Hiroshi Katsuwabara,No tiene datos,85,Pureigâru,tt0390373
762,4.2,No tiene datos,Bhadran,Bhadran,"Raj and his friends go to a remote village and start a touring talkie that shows scenes from Rajinikanth's movies. He falls in love with a local girl, but his past surfaces and changes their lives.",No tiene datos,Vellithira,tt0390597
763,2.6,50,Moacyr Góes,Flávio de Souza,"Sofia goes to her cousin Matheus' to take care of his two children, Júlia and Lucas, while he goes to a party. She finds a magic book that transports them to a Magic Forest where they meet fairytale characters like Pinocchio and Little Red Riding Hood. But their presence starts to interfere with the original stories, so Matheus tries to return them to the real world.",87,Xuxa Abracadabra,tt0391726
764,2.4,No tiene datos,Vinayan,"Vinayan, J. Pallassery","Captain Gopinath, along with Serina, the daughter of a Pakistani army general, must derail Pakistan's plans of using a nuclear bomb against India in the wake of their lost war.",No tiene datos,War & Love,tt0389522
765,8.0,No tiene datos,Robin Brennan,"Robin Brennan, Paul Moder, David Richardson","After a robbery gone wrong, three criminals turn against each other and embark on a blood-soaked bullet-riddled quest for cash and revenge. An unusual contemporary black-comedy western set in Australia, chock full of action and homage to the work of Sergio Leone.",90,A Bullet in the Arse,tt0389825
766,5.0,No tiene datos,Mac Alejandre,"RJ Nuevas, Mars Ravelo","Another adaptation of Mars Ravelo's colorful superhero. Captain Barbell has the human form of Enteng. One day Enteng received a mysterious barbell given by a hermit after he saved his life. Not knowing that the barbell can give Enteng's alter-ego Captain Barbell, a hero for the poor and mistreated. Also in the cast is Enteng's dream girl Cielo, an elementary-school mu... Leer todo",115,Captain Barbell,tt0389833
767,6.2,No tiene datos,Tony Y. Reyes,"Michael V.Tony Y. Reyes, Chito Francisco","Fredo, an assistant to scientist Prof. James Manalo, becomes the superhero Fantastic Man upon discovering an ancient orb and must battle against Diabolica, not knowing that she's his girlfriend who's possessed by an evil alien spirit",No tiene datos,Fantastic Man,tt0391147
768,No tiene datos,No tiene datos,Enrique Murillo,Enrique Murillo,No tiene argumento,90,El jardinero 2,tt0392182
769,3.0,No tiene datos,Ansar Kalabhavan,Ansar Kalabhavan,"Aji, who buys old buildings, demolishes them and sells the scrap, goes ahead to demolish a building for which his father had taken a contract. But he faces objection from the owner's daughter.",No tiene datos,Valathottu Thirinjal Nalamathe Veedu,tt0391516
770,4.6,No tiene datos,Enrique Murillo,Carlos Valdemar,No tiene argumento,90,El cara de chango,tt0391844
771,No tiene datos,No tiene datos,Miguel Ángel Rodríguez,"Armando Infante, Jay Mawhinney, Manuel Padilla",No tiene argumento,90,Dos gallos de Guanajuato,tt0391939
772,No tiene datos,No tiene datos,Enrique Murillo,Enrique Murillo,No tiene argumento,90,El perro malagradecido,tt0392602
773,No tiene datos,No tiene datos,Jorge Ortín,Fernando Zamora,No tiene argumento,90,La noche de los Troyanos,tt0392551
774,7.5,No tiene datos,Anthony L. Fletcher,Anthony L. Fletcher,"Set in the city of brotherly love, small time thugs and childhood friends begin a journey of redemption and regret. While working for crime underboss Frank Diablo, Vince and Paul question the life and death world they live in. Bobby on the other hand will do whatever it takes to succeed. As a test of loyalty, Frank gives Bobby a task that will change the three friends... Leer todo",85,Death by Association,tt0393198
775,6.1,No tiene datos,Ángel Sancho,Aurora Martínez,No tiene argumento,90,Y tu mamá... también es narca,tt0393984
776,No tiene datos,No tiene datos,Christian González,Christian González,No tiene argumento,90,Mi barrio cholo,tt0393473
777,6.4,No tiene datos,Jess Thomas,Jess Thomas,"Vladimir, a mysterious Russian, carrying a suitcase full of Al Qaeda money, arrives in Hollywood and forces a punky chick, at gunpoint, to write his life's story while being pursued on the roads of Southern California from Hollywood to the mountains.",83,Checking the Gate,tt0393148
778,No tiene datos,No tiene datos,Alejandro Todd,"Fernando Sáenz, Luis Gatica, Roberto Ballesteros","Luis, more often known as ""The Cat"", was obsessed with the careers of trucks, which is illegal. After having fulfilled a judgment of 10 years for having been the person in charge of an accident who involved the whole family, ""The Cat"" rushes forward again, kidnapping the wife of his rival, to provoke a bloody competition. -the plot, as given to me through the assistan... Leer todo",90,La troca perrona,tt0393899
779,No tiene datos,No tiene datos,Raymundo Calixto,"Raymundo Calixto, Amado Portillo",No tiene argumento,90,El valle de los gigantes,tt0393921
780,4.4,No tiene datos,A.K. Lohithadas,A.K. Lohithadas,"A lorry driver (Prithvi Raj) learns that gambling can bring big fortunes, as well as big losses in life.",No tiene datos,Chakram,tt0393139
781,No tiene datos,No tiene datos,Arturo Martínez hijo,"José Aguilera, Ivette Chiron, Odette Chiron",No tiene argumento,90,Los hijos del odio,tt0393355
782,4.4,No tiene datos,Wai-Man Yip,"Hing-Ka Chan, Man-Lung Ho, Ho-Leung Lau","(Cantonese with English subtitles) An advertising executive revamps a defunct martial arts tournament in order to use it in an advertising campaign for his current project. He also enlists the expert help of a young kung fu student who now lives in Japan. Sparks begin to fly between the two, until reality sets in: the ad exec already has a girlfriend, and they have a ... Leer todo",97,An Na yu wu lin,tt0395942
783,5.2,No tiene datos,Raymond To,Raymond To,No tiene argumento,73,Lao fu zi dong hua da dian ying: Fan dou shen tan,tt0396094
784,7.6,No tiene datos,Toshiya Shinohara,"Rumiko Takahashi, Katsuyuki Sumizawa",El Gran Demonio del Perro legó una de las Tres Espadas del Colmillo a cada uno de sus dos hijos. Ahora el poder maligno de la tercera espada ha sido despertado.,99,InuYasha: La espada conquistadora,tt0396659
785,4.6,No tiene datos,Miguel Ángel Lamata,"Miguel Ángel Lamata, Miguel Ángel Aijón","Two former Catholic school classmates want to be movie makers despite their total lack of talent, contacts, or even a story to tell.",99,Una de zombis,tt0396912
786,4.2,No tiene datos,Alice Wang,"Kenmochi Satoki, Imei Shu, Alice Wang","Four fearless and intrepid girls get selected by a recording company to undergo martial arts training in China to prepare themselves as a pop group. However, they are forced to disband one year later after their recording company goes under. Will these girls have the courage to stand up against all odds to fight for what they really believe in?",105,Kong shou dao shao nu zu,tt0398403
787,6.1,No tiene datos,Kazuyuki Izutsu,"Daisuke Habara, Kazuyuki Izutsu","A James Brown fanatic gangster decided to disband his own gang and see his long lost daughter before entering prison. Hoping to change his mind, his underlings planned to kidnap James Brown to convince him to perform privately for their boss.",112,Get Up!,tt0399087
788,5.2,No tiene datos,Pooja Bhatt,"Mahesh Bhatt, J.P. Dixit, Niranjan Iyengar",Kaya lives in a Buddhist village of Monks with her father who wants Kaya to devote her self to god and not live a normal like other females.The village head monk Lamha asks Kaya to travel to Delhi to bring a back a child named Llahmo who is believed to be re birth of their God.While in hotel Llahmo witness 's murder of a top cop where Kaya and Llahmo are asked by Insp... Leer todo,120,Paap,tt0399942
789,7.1,83,Ekachai Uekrongtham,Ekachai Uekrongtham,Biopic of transgender Muay Thai boxer Parinya Charoenphol who pursued the sport to pay for her gender reassignment surgery.,118,Beautiful Boxer,tt0401248
790,6.7,No tiene datos,Romy Suzara,"Romy Suzara, Joey T. Serrato, Raymond I. Imperio",No tiene argumento,115,Hiram,tt0403115
791,6.4,No tiene datos,Tanit Jitnukul,"Sumtum Boongua, Kome Kongkiat Komesiri, Mai Muangdum","A young swordsmith dreams of becoming a soldier, and his connections get him into the army. He falls for a lady of higher social status, and this provokes conflict with an ambitious sergeant.",125,Khunsuk,tt0404176
792,No tiene datos,No tiene datos,Francisco Javier López,Francisco Javier López,No tiene argumento,No tiene datos,La invitación a la pintata,tt0404144
793,No tiene datos,No tiene datos,Julio Aldama Jr.,Enrique Murillo,No tiene datos,No tiene datos,La guarecita de Michoacán,tt0404083
794,5.1,No tiene datos,Egor Konchalovskiy,"Daniil Koretskiy, Yuriy Perov, Viktor Shamirov","Colonel Fox is in charge of a counter terrorism group that will now have the complicated mission to help the police to prevent a dangerous Chechen terrorist organization that wants to free its leader at any cost, even if it has to destroy the whole place.",89,Antikiller 2: Antiterror,tt0405699
795,6.4,55,Gakuryû Ishii,Gakuryû Ishii,"Dead End Run is de eerste film van Ishii sinds het overweldigende Electric Dragon 80.000 V (vertoond op het festival in 2001), waar sommige argelozen nog altijd met verbaasde oren aan kunnen terugdenken en anderen met een niet eenvoudig te plaatsen gevoel van euforie. Ishii gaat voort op de ingeslagen weg. Dead End Run bestaat eigenlijk uit drie korte films. In het ee... Leer todo",59,Dead End Run,tt0403965
796,4.0,No tiene datos,Makonnen Woldeab,Yonas Teaghes,No tiene datos,96,Dagmay hiwet,tt0405853
797,6.2,No tiene datos,Sabu,Sabu,"The story of three pairs of characters involved one way or the other with the yakuza and a rigged boxing match and fleeing the thugs one way or the other. Filmed as a showcase of the Japanese boy band V6 (to be followed by another by the director), Hard Luck Hero has food, drink, cars, kickboxing, debt, shooting, theft, blackmail and music.",79,Hâdo rakku hîrô,tt0405004
798,5.3,No tiene datos,Bret Carr,"Bret Carr, Quinn K. Redeker, Mary Helen Shashy","A homophobic, violent, stuttering boxer transforms into a motivational speaker.",72,The Gospel of Lou,tt0406943
799,4.7,No tiene datos,Jagan,Jagan,"Sarathy is a brilliant and carefree young man who is unaware that an astrologer has predicted his death at the age of 27. Eventually, he comes to loggerheads with Reddiar over a land deal gone bad.",140,Pudhiya Geethai,tt0408126
800,5.6,No tiene datos,Mario Kovac,"Marko Caklovic, Mario Kovac, Darko Kujundzic","This is a religious/kung fu/love drama. The master of martial arts, Bore Lee from Sinj, arrives in Zagreb to learn yoga in order to relax more easily before his fights. He falls in love with the beautiful yoga instructor Anayoga, but at the same time gets on the wrong side of a vicious gang that terrorizes the owner of the club Mocvara, as well as other honest citizen... Leer todo",58,Bore Lee: U kandzama velegrada,tt0409767
801,6.2,No tiene datos,Ann Hui,"Ivy Ho, Hai Yan","The film has been made after a popular novel that is devoted to the everyday work of a drug police team. The protagonist is a courageous police woman whose relations with three men in her life make up the plot of the film. She is always faced with a difficult choice between sentiments and duty, law and her own understanding of what is just and fair.",110,Yu guanyin,tt0413515
802,5.3,No tiene datos,Nicolás López,"Nicolás López, Racer Rodriguez","Roberto Rodríguez, un empollón aficionado a los cómics, lucha contra la baja autoestima, los amigos perdedores y los malvados matones del instituto mientras compite por el corazón de Cristina, la nueva chica sexy de Madrid.",99,Promedio Rojo,tt0415219
803,5.7,No tiene datos,Francis Posadas,Jerry Gracio,No tiene datos,No tiene datos,Bayarán,tt0417471
804,5.2,No tiene datos,Tae-geun Ahn,"Cheol-woo Ahn, Jeong-woon Choi, Yeong-man Heo",An orphan rescues a princess from a villainous general and flies her home on his solar-powered tricycle.,80,Mangchi,tt0418867
805,4.4,No tiene datos,Ninì Grassia,Ninì Grassia,No tiene argumento,104,Il latitante,tt0418825
806,5.7,No tiene datos,Kunihiko Yuyama,Hideki Sonoda,A magician attempts to use the power of the Millennium Comet to awaken the legendary Pokémon Groudon.,81,Pokémon 6: Jirachi y los deseos,tt0420076
807,No tiene datos,No tiene datos,Daiki Yamada,Wataru Mimura,No tiene datos,104,Round 1,tt0423094
808,3.6,No tiene datos,Amit Chandra Sahay,"K.K. Dharni, Sanjay Sinha",Deva comes to the city in search of work! He meets with Shiva who is a smuggler and working illegally. Deva tells Shiva that he is not happy with this and the both of them fight. Shiva is killed by Deva and at that moment the police arrive to arrest him. The police inspector advises Deva that he did a good thing by getting rid of Shiva and that he should become the 'R... Leer todo,46,Aaj Ka Andha Kanoon,tt0426863
809,No tiene datos,No tiene datos,José Luis Vera,Ignacio Rinza,No tiene argumento,90,Morras desmadrosas 2: ¿Y el desmadre?,tt0431923
810,5.7,No tiene datos,Paitoon Ratanon,"Komtoun Kuntanu, Pantawit","Nai Khanomtom was born in Kum village, near the Burmese border. While he was still a young boy, his village was attacked by the Burmese soldiers, and he fled with his older sister, Aei. Tired of running Aei was caught, raped and killed by the invaders. Khanomtom alone escaped, and came back to the village just in time to cry and hold the bodies of his butchered parent... Leer todo",123,Muay thai - Nai khanom tom,tt0440644
811,No tiene datos,No tiene datos,José Luis Vera,Ignacio Rinza,No tiene argumento,90,Criando cuervos,tt0442055
812,6.2,No tiene datos,Menahem Golan,"Menahem Golan, Allan Sussman","After the tragic loss of his wife, Tonny must use all his impressive martial arts skills to fight in the vicious Octagon tournament and defeat the deadly feared warrior, Kasu.",No tiene datos,Final Combat,tt0442773
813,4.6,No tiene datos,Andrew Lau,Athena ChuSuki KwanSam Lee,No tiene datos,No tiene datos,Hak yau nyn long,tt0449963
814,7.9,No tiene datos,Hari Bansha Acharya,Hari Bansha Acharya,No tiene argumento,No tiene datos,Je Bho Ramrai Bho,tt0452803
815,5.8,No tiene datos,Kazuya Ichikawa,"Okada Megumu, Kurasumi Sunayama",No tiene argumento,60,Shadow Skill: Kuruda-Ryuu Kousatsu-hou no Himitsu,tt0452860
816,No tiene datos,No tiene datos,Baldo Marro,Baldo MarroEvaristo Navao,No tiene datos,No tiene datos,Ligaya... katumbas ng buhay,tt0457991
817,8.0,No tiene datos,Chandra Sekhar Yeleti,"Gunnam Gangaraju, Chandra Sekhar Yeleti",Irfan Khan es un afiliado clave de la mafia en Mumbai. Khan está en la lista de criminales buscados en Hyderabad por una recompensa de 50 mil rupias.,132,Aithe,tt0460394
818,5.3,No tiene datos,Sunil Tiwari,"Ashutosh Rana, Rocky Verma, Sadhika Randhawa",Karan Abhyankar is tasked by the Chief Minister to kill an underworld don Bhau in an encounter. The catch - Bhau's aide Kaka has kidnapped the Minister's son so that he can get Bhau released in exchange for the Minister's son.,135,2 October,tt0463279
819,6.1,No tiene datos,Mohan Raja,Mohan Raja,"Parents of first cousins, Sujatha and Raghu, decide that they will get the children married to each other on becoming adults. But Raghu becomes a troublesome character as he grows up.",162,Jayam,tt0466854
820,7.5,No tiene datos,Gary Ambrosia,"Gary Ambrosia, Darold Handlen",Two surviving members of OSS Team ANGEL must fight for their lives against Hitler's elite SS in a battle to the death.,No tiene datos,The Angels of Death Island,tt0473439
821,3.9,No tiene datos,Valerio Jalongo,"Valerio Jalongo, Enzo Civitareale, Gualtiero Rosella",No tiene argumento,101,Sulla mia pelle,tt0477884
822,7.8,No tiene datos,No tiene datos,No tiene datos,No tiene datos,4,Vehicles and Weapons: Making 'Tomb Raider 2',tt0480948
823,5.2,No tiene datos,Boonsong Nakphoo,"Soravit Chanasit, Boonsong Nakphoo, Chanchai Pantasi",A young cop and an older cop have to work together to solve a drug triking crime.,104,Nueng kao nueng krueng mue prab sab laew puan,tt0483226
824,6.2,No tiene datos,Takeshi Miyasaka,"Renji Ishibashi, Isao Natsuyagi, Riki Takeuchi",No tiene argumento,121,Hitokiri Ginji,tt0757988
825,6.2,No tiene datos,Charley Rice,Charley Rice,One man's life is altered by the hand of fate. A super-secret government agency with an even more secret drug has fallen into the wrong hands. The ultra-enigmatic 'agency' devises a plan to get 'Black Dragon' to do their bidding.,46,Black Dragon,tt0770170
826,No tiene datos,No tiene datos,Luis Estrada,"Luis Estrada, Erick Dahen Gomez",No tiene argumento,87,Viva Villa Cabrones,tt0773178
827,No tiene datos,No tiene datos,Oscar Gonzalez Iñiguez,"Julio Alemán, Jesús Briones, Eleazar Garcia Jr.",No tiene argumento,90,Emboscada de federales,tt0772797
828,No tiene datos,No tiene datos,Agustín Bernal,"Agustín Bernal, Flavio Peniche, Sandra Salas",No tiene argumento,90,A calzón quitado,tt0772697
829,No tiene datos,No tiene datos,Amado Portillo,Jorge AldamaCarlos SamperioClaudia Vega,No tiene datos,92,Las 3 Matonas,tt0772696
830,No tiene datos,No tiene datos,Manuel Ramirez,Manolo Cárdenas,No tiene datos,91,Marcados por la pobreza,tt0772911
831,No tiene datos,No tiene datos,Jorge Manrique,"Jorge Luke, Gabriela Goldsmith, Rubén Gondray",No tiene argumento,90,Venganza de un Terrorista,tt0773170
832,4.4,No tiene datos,Krisorn Buramasing,Siam Thongbaiyai,No tiene argumento,94,Mah-Aut,tt0776788
833,6.0,No tiene datos,Namchoke Daengput,"Darawan Wilaingam, Shahkrit Yamnarm","Kao is a gunman for the Pahurad gang. He ends up killing a member of the rival Yaowarat gang in a gunfight. In retaliation, Yaowarat hires the most feared hit man in the country to eliminate Kao. The two engage in a variety of action set pieces while attempting to kill each other.... More",106,Yaowarat,tt0783860
834,No tiene datos,No tiene datos,Francisco Joel Mendoza,"Jorge Almada, Marlene Banda, Ariel Bautista",No tiene argumento,92,Se equivoco la ley,tt0787157
835,8.1,No tiene datos,Alec Joler,Ethan Shaftel,"Gabe, the new guy at the office, grudgingly accepts a thousand dollars to work overnight on short notice; but what he doesn't know could kill him. His crooked boss is on the run from his shady business associates, and is hoping a case of mistaken identity could save his own life, at the expense of his naive employee. But the plan rapidly unravels as Gabe's friends sto... Leer todo",52,An Easy Grand,tt0805520
836,5.2,No tiene datos,Tsutomu Kashima,"Nozomu Kasagi, Tsutomu Kashima, Yasuaki Kurata","Jun (Miyamoto) is a girl who is rumored to hold the key to the antibody to an infamous evil drug her father created known as Yellow Dragon. She is forced to go on the run from the various mobsters who want to know Yellow Dragon's secrets. To honor a promise he made to her father, former special forces operative Go (Kurata) pledges to protect her and the secrets of her... Leer todo",98,Yellow Dragon,tt0863103
837,4.7,No tiene datos,Suresh Krishna,Krishna Murali Posani,Raghavendra's life comes to a standstill when his lover is killed by a ruthless don and starts to live a reclusive life. However circumstances forces him to fight against the perpetrators who have ruined his life.,151,Raghavendra,tt0924271
838,6.3,No tiene datos,Valeriy Rozhko,"Aleksandr Baranov, Pyotr Benyuk, Egor Beroev",No tiene argumento,79,Dikiy tabun,tt0959450
839,7.8,No tiene datos,Amado Portillo,Amado Portillo,No tiene argumento,90,Un campeon y sus amigos,tt0980965
840,6.1,No tiene datos,Daniel Lai,Yuxian Huang,No tiene argumento,90,Xue jian shi Wang Zhen,tt0984126
841,No tiene datos,68,Josh Lowell,"Katie Brown, Nate Gold, Chris Sharma",No tiene argumento,No tiene datos,Pilgrimage,tt10008336
842,7.2,No tiene datos,Kônosuke Uda,"Eiichirô Oda, Yoshiyuki Suga",Luffy and his gang finds out about and joins the death race DeadEnd and the ex-marine Gasparde and the bounty hunter Shuraiya clash as the conspiracy of the race unfolds.,95,One Piece. La aventura sin salida,tt1006926
843,5.0,No tiene datos,K.S. Ravikumar,A.K. Lohithadas,"Durai Raj, a lorry driver, becomes a recluse due to an unhappy childhood. His friend Ramu, a cleaner, leaves to visit his own family after which Duraj goes through a series of unexpected events.",170,Paarai,tt10196342
844,No tiene datos,No tiene datos,James Jim-Si Ha,James Jim-Si Ha,No tiene argumento,No tiene datos,Sat cheung 72 siu si,tt10427824
845,No tiene datos,No tiene datos,Tomoharu Mashino,"Tasha Ellie, Tomoharu Mashino, Big Will",No tiene argumento,No tiene datos,Real Hustla,tt10566780
846,4.6,No tiene datos,Sakthi Paramesh,"C.B. Anand, K. Jayapandian, Punitha Prakash","When Charulatha, Nandhu and Pooja return from abroad, they find out that their friend has been arrested for travelling on a fake passport. After learning that she is innocent, they decide to help her.",122,Three Roses,tt10682798
847,6.4,No tiene datos,Vitaly Demochka,Vitaly Demochka,"El mundo criminal real en Ussuriysk, en Rusia, como respuesta a programas que retratan una vida criminal de fantasía. Todos los actores son gángsters y los efectos son reales, personas reales que pagan deudas a la banda de Vitalys.",No tiene datos,Spets,tt11209524
848,No tiene datos,No tiene datos,Jonathan Sudbury,"Mark Guyot, Jonathan Sudbury, Tony Torino",The true-life story of one of the most recognized names in freestyle motocross and the events that led up to his record-setting backflip on a 250cc motorcycle.,90,Goodtimes with Carey Hart,tt11503060
849,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,94,The Manchester Derby,tt11835160
850,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,94,Bayern Munich vs Borussia Dortmund,tt11835282
851,No tiene datos,No tiene datos,A.C. Milan,No tiene datos,No tiene datos,93,Milan AC vs Modena FC,tt11835326
852,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,95,Bayern Munich vs VfB Stuttgart,tt11835336
853,No tiene datos,No tiene datos,AC Parma,No tiene datos,No tiene datos,93,AC Parma vs Milan AC,tt11835290
854,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,VfB Stuttgart vs 1. FC Köln,tt11835238
855,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,94,Manchester City vs Tottenham Hotspur,tt11835226
856,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Milan AC vs Udinese Calcio,tt11835348
857,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Bayern Munich vs Bayer 04 Leverkusen,tt11835188
858,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,Juventus FC vs AC Parma,tt11835332
859,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,92,The Munich Derby,tt11835296
860,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,93,FC Internazionale vs AC Perugia,tt11835328
861,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,SS Lazio vs AC Parma,tt11835200
862,No tiene datos,No tiene datos,Everton F.C.,No tiene datos,No tiene argumento,93,Everton FC vs Liverpool FC,tt11835260
863,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Bayern Munich vs Hertha BSC,tt11835242
864,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,93,The Milan Derby,tt11835232
865,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,92,Hannover 96 vs Bayern Munich,tt11841170
866,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,93,Manchester City vs Portsmouth FC,tt11841146
867,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,92,Chievo Verona vs SS Lazio,tt11885378
868,No tiene datos,No tiene datos,Micky Adams,No tiene datos,No tiene argumento,95,Liverpool FC vs Leicester City,tt11981948
869,No tiene datos,No tiene datos,Sebastian Deisler,No tiene datos,No tiene datos,93,Borussia Mönchengladbach vs Bayern Munich,tt11981876
870,No tiene datos,No tiene datos,Igor Biscan,No tiene datos,No tiene argumento,90,Liverpool FC vs Arsenal FC,tt12236312
871,3.6,No tiene datos,Selva,"Pruthvi Raj, Selva",A boy joins a college that is full of rowdies. He transforms the students but his own past is shrouded in mystery. It is soon revealed that he is a prisoner attending college by special permission.,126,Student Number 1,tt12364466
872,6.0,No tiene datos,Sergey Tarasov,"Aleksandr Bukharov, Andrey Egorov, Vladimir Gostyukhin","During military exercise four cadets and their leader face a group of profiteers robbing battlefields of WWII. The profiteers capture their leader, the cadets go into action and neutralize the criminals.",No tiene datos,Feyerverk,tt1264886
873,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Mukenjigoku kyoaku kin'yu michi,tt12839804
874,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Jitsuroku Nagoya yakuza senso toitsu e no michi 2,tt12845900
875,7.2,No tiene datos,Prem,"Prem, Malavalli Saikrishna","Kariya, a gangster falls for a rich dancer Maya, but hesitant to express his love due to his criminal history. Meanwhile his enemies in the echelons of underworld conspire to have him murdered.",144,Kariya,tt12867926
876,No tiene datos,38,Ryan James,Ryan James,No tiene datos,45,The Exterminator,tt12975814
877,6.6,No tiene datos,Hiroyuki Kawasaki,Ribon Kawasaki,1580. Ninja Kotaro gets killed by the evil Hattori Hanzo after he discovers that the local shogun and his son aren't related. It's up to Kotaro's nubile and innocent virginal daughter Kaede to exact revenge on Hanzo for bumping off her dad. Kaede learns various lethal sexual martial arts techniques in order to accomplish this particular goal.,60,Kôshoku kunoichi: Aieki-zeme,tt1297827
878,5.9,No tiene datos,Rabi Kinagi,Rabi Kinagi,"A ne'er-do-well must man up to confront his brother's tormentors, and wise up in order to fight for the love of the right woman.",166,Champion,tt1415184
879,No tiene datos,No tiene datos,Pradeep Berlekar,"Pradeep Berlekar, Prakash Berlekar, Ramkrishna Chavan","After the passing of his parents, Vijay Sarnaik lives a wealthy lifestyle. During the day he is just like any other businessman, but at night he dons the guise of a homeless drunk, and goes in search of his mentally challenged brother, Mandar, who has been missing for last over 8 years. One night, Vijay comes to the rescue of a woman named Asha, and brings her home to... Leer todo",No tiene datos,Shodh,tt1424077
880,No tiene datos,No tiene datos,Shahidul Islam Khokon,Md. Javed AlamAkash Mahmud,No tiene datos,No tiene datos,Chai Khomota,tt14499794
881,7.3,No tiene datos,Himanshu Parija,Bijaya Mishra,No tiene datos,No tiene datos,Je Panche Para Manda,tt1452885
882,4.2,No tiene datos,Stanislav Mareyev,Nikolay Suslov,"Russia. Year 2003. 300-years anniversary of St. Petersburg with world-wide celebrations, including visits of various countries leaders. Far in the Afgan mountains a big group of terrorists, from different parts of the world, have trained for almost a year under the command of Russian dissident - ""Six-finger"". Their task is - to kill delegates of the celebrations, incl... Leer todo",95,Russkiy spetsnaz,tt1457745
883,No tiene datos,No tiene datos,Jon Cross,Jon Cross,No tiene datos,90,Zombie!,tt14583986
884,6.2,No tiene datos,Hara Patnaik,Siddhanta MahapatraDipti PandaJairam Samal,No tiene datos,No tiene datos,Rakta Sindoora,tt1461271
885,6.7,No tiene datos,Hara Patnaik,Binay NayakHara PatnaikSubodh Pattanaik,No tiene datos,No tiene datos,Ae Jugara Krushna Sudama,tt1468287
886,6.3,No tiene datos,Siddhanta Mahapatra,No tiene datos,No tiene datos,No tiene datos,Ziddi,tt1473147
887,7.2,No tiene datos,Mamat Khalid,Mamat Khalid,"This film takes the audience to a bygone era which is before the 19th century but the story shown is related to Malaysian society today. It tells the story of three young men - Gunung, Daik and Bercabang - who escaped from being slaves to the Orang Kaya of Seri Bentan. The three of them stopped in a town called Lang Buana on the edge of a river. When they arrived in t... Leer todo",115,Lang Buana,tt1531689
888,No tiene datos,No tiene datos,Nallamothu Srinivasa Rao,"Brahmanandam, Kirangill, Naveen Vadde",No tiene argumento,150,Dhanush,tt1579946
889,No tiene datos,No tiene datos,Achyuth,No tiene datos,No tiene datos,No tiene datos,Indiramma,tt1579960
890,2.7,No tiene datos,Raju Vupati,"Jagapathi Babu, Sonia Agarwal, Neha Mehta",No tiene argumento,148,Dham,tt1579755
