,0,1,2,3,4,5,6,7
6268,7.4,No tiene datos,Stephan Littger,Yashar AlishenasStephan Littger,No tiene datos,23,Memories of a Sick Mind,tt0807722
6269,No tiene datos,No tiene datos,Alex Jablonski,A.E. JablonskiAlex Jablonski,No tiene datos,14,"Every Time I Breathe Out, You're Breathing In",tt0808257
6270,5.5,13,Valeriy Tarasov,Aleksey Tarasov,"""War"" is a heartbreaking story about an old man and a young girl who are destined to meet at a crossroads of war and chaos. The war events surrounding the two characters become less important when we find out about the struggles and the psychological war inside our heroes. The girl is blind and the old man is an alcoholic. They both need faith and a miracle to heel th... Leer todo",18,War,tt0808918
6271,8.2,82,Samantha Lavin,Samantha Lavin,"After eight years, a young successful lawyer reluctantly goes back to her small hometown for her best friend's wedding. When the memories of an affair she had with another woman during high school resurface, her present starts to unravel.",22,In Memory of Me,tt0808316
6272,No tiene datos,No tiene datos,Ryan Zacarias,Ryan Zacarias,No tiene datos,13,Reclamation,tt0809452
6273,6.4,No tiene datos,Tobin Addington,Tobin Addington,Firecrackers fly through the sky...ghosts dance in the dust...an old man wanders the prairie with a gun...and a small town sheriff searches for another chance.,14,Dancing Ground,tt0807942
6274,9.2,No tiene datos,Akshaya Chinapa,Vince Kesavamoorthy,No tiene datos,2,Wretched,tt0808922
6275,6.8,No tiene datos,David Martín de los Santos,David Martín de los Santos,"A wildly out of control driver hits a motorcyclist on a narrow winding road, causing him and his bike to fly off, out of view, into the wayside.",23,En el hoyo,tt0808251
6276,No tiene datos,40,Matty Castano,Matty Castano,No tiene datos,No tiene datos,Last Words,tt0808343
6277,8.3,24,Joseph Itaya,Joseph ItayaMatt JenkinsJeremy A. Roberts,No tiene datos,15,Even Money,tt0808256
6278,10.0,No tiene datos,Michelle Van Sandt,Max Maksimovic,"After robbing a pharmacy, she believes that stolen pills will soothe the drug addiction and also calm her boyfriend's agonizing schizophrenic attacks. What she doesn't know is that she took the wrong pills... And that someone else... is in the room.",8,The Night Before the Morning After,tt0808901
6279,No tiene datos,No tiene datos,Oscar Arguello,V.J. RajanVijay Rajan,No tiene datos,6,Dancing,tt0808215
6280,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0807843
6281,8.8,No tiene datos,Nicholas Barbera,Nicholas Barbera,No tiene datos,12,Adam's Eve,tt0808143
6282,No tiene datos,No tiene datos,Carlos Griffin,Valerie BarrigaKristopher CampaYuri Cunza,No tiene datos,No tiene datos,La taqueria,tt0809468
6283,8.4,No tiene datos,Steve Grothaus,Steve GrothausLonzo Jones,No tiene datos,17,Life's Riff,tt0808349
6284,9.0,No tiene datos,Lauren Wagner,Lauren Wagner,No tiene datos,13,The Counter,tt0810066
6285,7.4,No tiene datos,John C. Ludwig,John C. Ludwig,"The Unbroken Circle, (a tri-lingual film (English, Arabic, and Hebrew), using native language speakers), tells the ""true to life"" story of an Israeli family and a Palestinian family in Israel, and is reflective of the real struggles endured in their daily lives.",27,The Unbroken Circle,tt0810468
6286,8.4,No tiene datos,Ted Speaker,Ted Speaker,No tiene argumento,No tiene datos,Losing Faith,tt0809440
6287,6.4,No tiene datos,Zeresenay Mehari,"Ramon Gakhal, Zeresenay Mehari","To write her first novel, Julia moves into a dumpy apartment where one of the walls is a virtual canvas for a local artist's haunting mural.",20,Coda,tt0809919
6288,No tiene datos,No tiene datos,Jeff Yanik,"Michael Mesa, Jeff Yanik","Elliot J. Smith is a decorated police chief and gubernatorial candidate, in this story of power, friendship, love, and betrayal. With his attention split between the campaign and the investigation into the murder of the wife of his best friend and current governor, William Miller, the pressure on Chief Smith continues to build. While the chief attempts to comfort his ... Leer todo",19,Broken Oath,tt0810785
6289,7.9,No tiene datos,Mesh Flinders,Mesh Flinders,No tiene datos,12,Pond,tt0808422
6290,No tiene datos,No tiene datos,Milan Babic,Milan Babic,No tiene datos,5,Tryst,tt0810051
6291,9.0,No tiene datos,Maninder Chana,Maninder Chana,"A shy young boy is given a ventriloquist dummy to work out his social skills. Unfortunately, he uses his newfound gift to put words into other people's mouths.",40,The Drive-by Ventriloquist,tt0808239
6292,4.8,No tiene datos,Pouria Montazeri,"Pouria Montazeri, Jalaluddin Muhammad Rumi, Shams of Tabriz",No tiene argumento,22,Shams & Rumi: The Fragrance of Axis Mundi,tt0808467
6293,8.0,No tiene datos,Sarah Michelle Abbott,Sarah Michelle Abbott,No tiene datos,15,Susannah,tt0808490
6294,8.6,No tiene datos,Ashley Fowler,Dedrick Bullard,"Leon comes face to face with reality after making a drastic decision that involves life, death, and his uncertain future. He is guided by two seemingly well-meaning acquaintances, each with their own agenda. But when Leon reacts to the voices in his head and the expectations of others, he finds that extrinsic control leads him into a powerless situation for which ther... Leer todo",11,Split Decision,tt0808477
6295,8.1,No tiene datos,Ben Shackleford,"Shelley Egan, Ben Shackleford, Sallyanne Ryan",An insecure loner develops an unhealthy obsession with a voice activated elevator which leads to a disturbing connection in this dark psychological thriller!,33,Elevate,tt0810853
6296,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0810052
6297,7.5,No tiene datos,Sarah Arlen,Sarah Arlen,"Late one night, a terminally ill young husband and wife tell each other a mythic bedtime story, hoping it will ease their fears of losing each other. They weave their tale around an elderly married couple who also face imminent death. During the course of the fable, the ancient pair unwittingly ushers a god in disguise into their house, showing him their natural kindn... Leer todo",13,Like Trees,tt0808351
6298,No tiene datos,No tiene datos,Angela Mrema,Angela Mrema,No tiene datos,11,The Woman Upstairs,tt0810476
6299,9.5,No tiene datos,Rene Alberta,Rene AlbertaStephen Winter,No tiene datos,14,The Saint of Avenue B,tt0810091
6300,6.1,No tiene datos,Dave O'Brien,Dave O'Brien,Ben has erotic feelings for his roommate. Currently they are the best of friends but his roommate seems oblivious to the sexual nature of Ben's feelings. Should he just be honest with him?,14,Straight Boys,tt0808485
6301,No tiene datos,No tiene datos,Steve Sole,Steve Sole,No tiene datos,13,The Floor,tt0810000
6302,7.6,No tiene datos,Cécile Vernant,Cécile Vernant,"Clara and Julien have their very first date in a restaurant. THE Dinner. She, a lovely secretary, tries hard to seduce him, especially as she feels ill at ease in this environment. He, a young diplomat, is restless and feels ill at ease with his cell phone, trying everything to cut the evening short...",13,Le dîner,tt0810848
6303,No tiene datos,No tiene datos,Luis Javier Henaine,Luis Javier Henaine,"In Juarez, border town between Mexico and the United States, hundreds of women disappear and are brutally murdered. In this city, where impunity and violence rule, a desperate mother seeks her daughter who has vanished without a trace.",15,Cruces desiertas,tt0808227
6304,No tiene datos,No tiene datos,Brian McQuery,"Brian Mc, Query","Peacemaker Productions and producer Dimitri William Moore bring you Commitment, writer-director Brian McQuery's tale of infidelity. Lauren Ryland stars as the needy girlfriend who goes to her boyfriend's house to pick him up for a big night out, only to be confronted by his wife, played by Jenni Sumerak. The wife knows about their affair, but wants answers that the gi... Leer todo",10,Commitment,tt0810807
6305,8.0,No tiene datos,Dick Fisher,David Lee Rawlings,"In the rural post-Depression town of Alma, Arizona, a preacher is given only a few minutes to minister last rites to a condemned black farm worker and save his soul before he is ""legally lynched"" by the redneck townsfolk. But instead of discussing guilt, innocence or the hereafter, the prisoner turns the conversation on its head. During an intense, emotional confronta... Leer todo",29,Incident at Alma,tt0807844
6306,7.0,No tiene datos,J.P. Chan,J.P. Chan,No tiene datos,6,Dry Clean Only,tt0810380
6307,6.9,No tiene datos,Abe Sylvia,Abe Sylvia,No tiene datos,18,My Mother's Hairdo,tt0810086
6308,7.4,No tiene datos,Phillip Lybrand,Aaron DobkinPhillip LybrandDarren Rudy,No tiene datos,No tiene datos,Deck of Gray,tt0810377
6309,6.8,No tiene datos,Ian Gelfand,Jason Fuchs,"Two NYU film grads, hot off the success of their smash hit student film, prepare to pitch their big action movie to a film studio, in hopes of making the leap to ""the next level"".",20,Pitch,tt0809934
6310,7.3,No tiene datos,Adam Hall,Adam Hall,No tiene datos,8,Anniversary,tt0810359
6311,No tiene datos,No tiene datos,Elise Romestant,Elise Romestant,No tiene argumento,15,Petit,tt0810088
6312,7.4,No tiene datos,Allen L. Sowelle,Allen L. Sowelle,"Inspired by the young actors lives, three young men struggle to create distance from violence and pain of the streets.",24,60 Seconds of Distance,tt0810745
6313,7.2,No tiene datos,Christina Parisi,Christina Parisi,No tiene datos,10,Making Your Tea,tt0810960
6314,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0810933
6315,6.9,No tiene datos,Omar Chavez Jr.,Omar Chavez Jr.Adrian Orozco,No tiene datos,14,Take Four,tt0811100
6316,6.8,No tiene datos,Matt Flynn,Matt Flynn,"THE LIGHT portrays the loss of innocence - of life - and parallels good vs. evil, angels versus demons and light versus dark. As a young man, Adam, ventures away from the light, he finds himself in a hellishly dark warehouse. Adam discovers a religious artifact and is immediately accosted by a ruthless ex-con, ""Old Scratch,"" and his two cohorts. Violence ensues and it... Leer todo",10,The Light,tt0810941
6317,8.2,No tiene datos,Luca Zamai,Alexandre Powelz,No tiene datos,16,Niemand liebt Dich so wie ich,tt0810986
6318,No tiene datos,No tiene datos,Angela Wiggins,Angela Wiggins,No tiene datos,No tiene datos,Home-Going Service,tt0810034
6319,7.7,No tiene datos,Seth Manheimer,Bill Balas,"A young man with a terminal condition embraces a criminal lifestyle, taking to the streets like a new age Doc Holliday, determined to go out in a blaze of glory.",25,The Pros and Cons of Breathing,tt0810442
6320,6.3,No tiene datos,Stratoula Theodoratou,Stratoula Theodoratou,"A young emigrant from Albania and a wealthy Greek woman live in the same village but in different worlds. Both social outcasts but for different reasons, they develop a relationship.",27,Ohi pia istories agapis,tt0810999
6321,6.7,No tiene datos,Paul Fraser,Paul Fraser,"Nina is easy to find. She is on the industrial estate, near the gas tower, She is fifteen, addicted to drugs and on the game. George is one of her nastier punters. His arrival turns the temperature up on her already combusting life. He is the scummiest of scummy men, someone you really don't want to be involved with, at all. A magician and a taxi driver offer Nina a q... Leer todo",16,Scummy Man,tt0811058
6322,No tiene datos,No tiene datos,Nick Karner,Nick Karner,No tiene datos,18,Prank,tt0810441
6323,8.1,No tiene datos,Mikkel Blaabjerg Poulsen,Mikkel Blaabjerg Poulsen,No tiene datos,13,En røverhistorie,tt0810449
6324,8.2,No tiene datos,Justin Liberman,Melora Donoghue,"Pretty Dead Flowers is a wickedly precise dark comedy about the pathos of supermodel Samantha Kovacks. Confronted not only by the aging process, but also an unexpected resurgence in popularity and fame, Samantha finally uncovers the coveted answer to the timeless question-what does beauty see when it looks at itself in the mirror?",16,Pretty Dead Flowers,tt0811025
6325,No tiene datos,No tiene datos,Shea Kammer,Shea Kammer,No tiene datos,14,Everything Looks Perfect,tt0811776
6326,9.3,74,Zachary Sluser,Brian Morrow,"Stranded in the middle of desolate Iowa back-roads without his car or belongings, Derrick's self-proclaimed unattachment to material possessions, relationships, and philosophies is put to the test.",34,The Retreat,tt0810447
6327,7.4,No tiene datos,Nick Kelly,Nick Kelly,No tiene argumento,4,Why the Irish Dance That Way,tt0811158
6328,6.5,No tiene datos,Sean Mullin,Sean Mullin,Tensions escalate when two American soldiers tasked with escorting a prisoner of war to a detainee camp in Iraq are eventually forced to decide his fate.,12,Sadiq,tt0810450
6329,7.8,No tiene datos,C.C. Webster,C.C. Webster,No tiene argumento,15,Civil War,tt0810371
6330,No tiene datos,No tiene datos,Maximilian Kemmner,Maximilian Kemmner,No tiene datos,No tiene datos,Das Totenband,tt0811118
6331,7.9,No tiene datos,Hasse Billing,Ian BeckHasse BillingJoseph Li,No tiene datos,9,Long John,tt0810950
6332,2.8,No tiene datos,Alicia Arinella,Julie Tortorici,No tiene datos,10,Table for Three,tt0811099
6333,8.4,No tiene datos,Antony Sestito,"Antony Sestito, Fulvio Sestito",It's the 9th inning of a high-stakes baseball game. The batter faces his worst adversary. The Old West. Jonathan C. Edwards confronts the nightmares of his past. Their destiny is about to be decided.,17,The Showdown,tt0811067
6334,8.6,No tiene datos,Brian McQuery,"Brian Mc, Query","A tale of flirtation that turns deadly serious. When Marie brings Christie home to meet her brother Luke, the competition begins. Both brother and sister want this beautiful girl. Luke gains the upper hand by ditching Marie and taking Christie back to her place. But as they make out in her kitchen, Christie's Dad walks in and confronts Luke with a gun. And suddenly, t... Leer todo",14,Snare,tt0811076
6335,No tiene datos,No tiene datos,Joseph Itaya,Nathan Latimer,No tiene datos,5,Silent Night,tt0811616
6336,No tiene datos,No tiene datos,João Guerra,Luís AlvarãesJoão Guerra,No tiene datos,17,Janelas Verdes,tt0811469
6337,5.1,No tiene datos,Frédérick Pelletier,"Guillaume Beauregard, Martin Desgagné","Carl's life is reduced to two things: receiving blows and, despite everything, persists in carrying out a ""normal"" existence. Enlisted in the Army, he hopes to be able to flee this nobody's daily life, between a silent grandfather and Cadorette, a childhood friend with whom dialog seems impossible. One night, following a fight, Carl and Cadorette miss the last ferry t... Leer todo",18,L'air de rien,tt0813994
6338,5.7,No tiene datos,Matt Borlenghi,Matt Borlenghi,No tiene datos,11,Jack,tt0813382
6339,No tiene datos,No tiene datos,Mick Shane,"Mick Shane, Shasta Lusk, Elise Ballard",A man obsessed with Julia Roberts and a sexually frustrated woman scratch their itch together via cinema.,22,Julia's Pit,tt0814167
6340,6.7,No tiene datos,Andy Attenhofer,Peter J. Bean,A clone is created and the story revolves around the ramifications of the creation and life of this clone.,30,My Struggle,tt0814226
6341,No tiene datos,No tiene datos,Nina Chernik,Nina Chernik,No tiene datos,20,L.I.R.R.,tt0813404
6342,No tiene datos,No tiene datos,Neeta Mittal,Neeta Mittal,"""Wings of Legacy"" is the story of two women from a world full of movement and a heart of dance that has no boundaries. Eva, facing her last hours, silently seeks for someone to give flight to her legacy through the passion of dance. She meets Amy, a differently-abled dancer who is looking for a chance for individual expression beyond her wheelchair. Disability meets a... Leer todo",15,Wings of Legacy,tt0813545
6343,8.0,No tiene datos,Nicolas Garnier,"Nicolas Garnier, Sam Tang",A young man of foreign origin is violently beaten by a group of racists who carry it on the heights of Marseilles. He expires there under the starry sky.,3,Front obscur,tt0814113
6344,No tiene datos,90,Danny Miller,Jared DayDanny Miller,No tiene datos,13,Come Home,tt0813398
6345,7.6,No tiene datos,Jack Roberts,Jack Roberts,"It's midnight at The Court, a dirty ashtray of a rock club, and the tension is high. Music is blaring, beer is flowing and singer Keith Waters is about to get decked. ""You didn't have to bail me out of jail"" he says right before getting slammed with a jaw crushing punch from lead guitarist Jay Styles. Seconds later they are on stage giving a mind-blowing live performa... Leer todo",15,Walls,tt0813415
6346,No tiene datos,17,Christina Hamlin,Christina Hamlin,No tiene datos,10,Gray Matter,tt0814125
6347,No tiene datos,No tiene datos,Murat Biçak,Murat Biçak,No tiene datos,2,Frozen Cherry Blossoms from My Past,tt0814114
6348,7.8,No tiene datos,No tiene datos,No tiene datos,No tiene datos,23,The Beautiful Lie,tt0814025
6349,7.9,No tiene datos,Mattias Sandström,Mattias Sandström,No tiene datos,7,Jag älskar dig,tt0814161
6350,No tiene datos,No tiene datos,Garland Yee,Ray Arthur WangGarland YeeMeg Lee Ha,No tiene datos,19,Yelophant,tt0814405
6351,7.4,No tiene datos,Roberto Minervini,Roberto Minervini,No tiene datos,13,Las luciérnagas,tt0815193
6352,7.7,No tiene datos,C. Alec Rossel,C. Alec Rossel,"Tempation, in the form a nondescript bag, forever changes the lives of six people. A catalyst, in the form of a soft-spoken stranger, follows the bag, moving our characters like pieces on a chess board. They would kill to know what's in The Bag. Once they find out, they'll kill to keep it a secret.",17,The Bag,tt0814021
6353,No tiene datos,No tiene datos,John Penhall,John Penhall,No tiene datos,15,Insider Trading,tt0814155
6354,7.5,No tiene datos,Matteo Minetto,"Karine Binaux, Matteo Minetto",No tiene argumento,13,Intimità,tt0813628
6355,7.5,No tiene datos,J.T. Tepnapa,J.T. Tepnapa,"What if? What if we had more than one destiny? What if we had more than one path? Would it be worth it? One day out of the life of runaway gay teen. After receiving a silver dollar from a mysterious man in black, he is thrown on a journey of two roads, one leads him back onto the streets, and the other road leads him home.",12,Begging for Change,tt0815870
6356,7.7,No tiene datos,Shawn Christensen,Shawn ChristensenJason DolanDamon Russell,No tiene datos,20,Walter King,tt0813416
6357,5.3,63,Martin Dudzik,Mike Dinsmore,"A bitter, estranged son pays an obligatory visit to his alcoholic father to deliver important news.",21,Thicker Than Water,tt0814352
6358,No tiene datos,No tiene datos,Christian H. Clark,Christian H. ClarkAngela Trevino,No tiene datos,25,Within the Ivory Tower,tt0814395
6359,8.2,No tiene datos,Jason Dolan,Mara Kassin,No tiene datos,18,Overthrow the Totems,tt0813409
6360,7.9,No tiene datos,Peter Kelley,"Peter Kelley, Michael Knight","It's New Year's Eve in New York City, and Tom McKenna is alone. Then again, solitude is an essential part of Tom's secretive profession -- a profession he guards even at the expense of love, even on New Year's Eve. But this New Year's Eve, which promises to be the most important night of his life, Tom is confronted with a complication he couldn't have anticipated, and... Leer todo",40,The Path of Most Resistance,tt0814251
6361,4.6,No tiene datos,Charles Williams,"Matt Kamen, Charles Williams","The Cow Thief' is a peculiar black comedy that explores the relationships between a boy, his Mother and his recently deceased Father through the arrival of a new man on the scene. This 'Cow Thief', casually posing as a distant relative, plans to settle for more than just the cows after he manages to assume the vacant position of the abusive patriarch in the household ... Leer todo",20,The Cow Thief,tt0814066
6362,7.2,No tiene datos,Hervé Freiburger,Hervé Freiburger,No tiene argumento,28,Surface sensible,tt0814341
6363,No tiene datos,No tiene datos,Jason Dolan,Jason DolanDamon Russell,No tiene datos,16,Missing Girl,tt0813406
6364,No tiene datos,No tiene datos,Vincent Singleton,Vincent Singleton,A Buffalo Soldier must weigh duty versus ego when a prejudiced postman's daughter is kidnapped.,15,The Forgotten West,tt0814109
6365,7.9,No tiene datos,Douglas Horn,Sandra Ahola,No tiene datos,9,Maura's War,tt0814210
6366,8.4,No tiene datos,Mike Erdmann,Kevin Kuehnast,No tiene datos,12,"Love, Charles",tt0815192
6367,6.3,No tiene datos,Natalia Beristain,Natalia Beristain,No tiene argumento,18,Peces plátano,tt0814254
6368,6.2,No tiene datos,Eric Kmetz,Eric Kmetz,"Grasshopper is the tragic story of two people fighting to break down the walls which stand in the way of human communication. Travis hides behind technology, such as cell phones and computers, to avoid emotional interaction with others. Terri hides behind make-up, high heels and prostitution to avoid emotional interaction with others. Their lives intersect for a brief... Leer todo",20,Grasshopper,tt0814124
6369,No tiene datos,No tiene datos,David Takemura,David Takemura,No tiene datos,No tiene datos,Good Bad Karma,tt0814123
6370,8.2,No tiene datos,Eric Prescott,"Julian Franco, Eric Prescott",No tiene argumento,12,On the Brink,tt0815216
6371,5.8,No tiene datos,Michael Noer,"Tobias Lindholm, Michael Noer",A taxi driver decides to celebrate the 10th anniversary of the day he first met the bar maid at his local adult theatre.,23,Hawaii,tt0814133
6372,7.5,No tiene datos,Sarah Lambert,Sarah Lambert,No tiene datos,13,Photograph,tt0815752
6373,6.8,No tiene datos,Louie Cowan,Daniel Alan Kiely,No tiene datos,20,A Cold Blood,tt0814056
6374,6.5,No tiene datos,Ava DuVernay,"Ava Du, Vernay",The film captures an uplifting night in the life of a desperate single mother.,12,Saturday Night Life,tt0815901
6375,No tiene datos,No tiene datos,Sean Hoy,Sean Hoy,No tiene datos,11,The Year I Ran in the Woods,tt0814403
6376,No tiene datos,No tiene datos,U-Wei Haji Saari,U-Wei Haji Saari,"Atan and Tina are brother and sister. They live surrounded by love in a comfortable house. They play and fight as siblings often do and their parents have no qualms about leaving them alone for an evening while they attend a wedding feast. Tonight, Tina pushes Atan to the breaking point - taking advantage of him as she tends to do too often. Atan's reactions will have... Leer todo",27,Sepohon Rambutan indah kepunyaanku di tanjung rambutan,tt0814779
6377,7.0,No tiene datos,Tyler Joy,Tyler JoyBohdan Neswiacheny,No tiene datos,30,No Reply,tt0815895
6378,6.6,No tiene datos,Soman Chainani,Anton Dudley,Two very different Scottish lads meet each day after school at a nearby peat bog. Only today Stu is late.,13,Davy and Stu,tt0814071
6379,No tiene datos,No tiene datos,Shea Bradley,Shea Bradley,No tiene datos,8,Pop Shot,tt0814271
6380,6.1,No tiene datos,Darryl Abbinante,Darryl Abbinante,Friends discover the meaning of friendship with their new jobs.,14,M.O.G.,tt0815195
6381,7.6,No tiene datos,Robert M. Clark,Nicholas BroggerRobert M. Clark,No tiene datos,10,Fred,tt0815164
6382,6.3,No tiene datos,Edward Polhill,Edward Polhill,No tiene argumento,23,Perception,tt0815751
6383,No tiene datos,No tiene datos,Corey Morris,Corey Morris,No tiene argumento,14,Rhapsody,tt0815899
6384,6.6,No tiene datos,Grant Greenberg,"Thomas Nowell, Justin Nowell","A teacher, recently released from prison, tries to rekindle a romance with an ex-student.",19,Cricket Head,tt0814067
6385,No tiene datos,No tiene datos,Nicolas Piere,Thérésa Hedges,No tiene datos,6,Mothers Ruin,tt0815894
6386,7.8,No tiene datos,Roger Allers,"Hans Christian Andersen, Roger Allers, Ed Gombert","Una pobre joven tiene un ardiente deseo de encontrar consuelo y felicidad en su vida. Desesperada por mantenerse caliente, la chica enciende los fósforos que vende, y se imagina una vida muy diferente para sí misma en las llamas ardientes.",7,La pequeña cerillera,tt0816562
6387,7.5,No tiene datos,Matthew Garrett,Matthew Garrett,No tiene datos,32,Ellie,tt0816489
6388,No tiene datos,No tiene datos,Michael K. Ross,Michael K. Ross,No tiene datos,22,Forgive Me Father,tt0816502
6389,8.3,71,David Accampo,"David Accampo, Jeremy Rogers","Clean up your act. Make a difference. Plan your Escape. Fresh out of juvie, Brian is back on the street with nowhere to go. An ominous future looms before him; he can go straight or go to prison as an adult. Clarissa, his runaway girlfriend, dreams of a better life for the two of them, but she doesn't know how to make it a reality. Brian's best friend, Mo B, is a push... Leer todo",35,Bad Habits,tt0815104
6390,No tiene datos,No tiene datos,Carlos Cuenca,"Carlos Cuenca, Arturo Turón",No tiene argumento,No tiene datos,Busco,tt0815445
6391,8.2,10,Jason Kempnich,Jason Kempnich,"Stewart and Hannah were your typical young couple searching for their dream home until a freak encounter at an old house saw a long expired life flash before Stewart's eyes, as if it were his own. Violent, unpredictable memories and a hauntingly familiar face drive Stewart to solve this mystery for the sake of his own sanity. ""Unfinished Business"" explores the consequ... Leer todo",8,Unfinished Business,tt0814375
6392,6.5,No tiene datos,Peter Pontikis,Peter Pontikis,Richard is a tormented young man who has a long distance relationship with his girlfriend. One day he decides to surprise her with a visit. Unfortunately he can't afford the plane ticket. But he has a plan.,17,Paketet,tt0816606
6393,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0815903
6394,No tiene datos,No tiene datos,Michael Mohan,"Chris Goodwin, Michael Mohan",No tiene argumento,24,Initiation,tt0816535
6395,8.3,33,Paul Baker,Jeffrey Whitmore,See what happens when a man's mistress has a few surprises in store for him.,2,Bedtime Story,tt0815109
6396,7.7,No tiene datos,Josh Appignanesi,Josh Appignanesi,No tiene argumento,15,Ex Memoria,tt0816491
6397,5.6,No tiene datos,Paul Stoll,Sarah Del SerondePaul Stoll,No tiene datos,15,Tavake,tt0816261
6398,6.6,No tiene datos,Yann Gonzalez,Yann Gonzalez,Night. Kisses. A raging heart.,5,By the Kiss,tt0814669
6399,No tiene datos,No tiene datos,Ryan David Kohler,Ryan David KohlerLydia Mangiardi,No tiene datos,10,When the Music Stops,tt0816186
6400,9.0,No tiene datos,John Sparano,John Sparano,No tiene datos,11,Due,tt0816485
6401,6.6,No tiene datos,Steve Piper,Steve Piper,"Lee gets an unexpected visit from his best mate Jon, who seems depressed at best. He's come fresh from a fight with girlfriend Sarah, a fight where she told him something he really didn't want to know, something she probably wouldn't tell him again given the chance, and something that Lee definitely doesn't want to hear either.",3,3,tt0816232
6402,8.2,No tiene datos,Ben Snyder,Gabe MorrisBen Snyder,No tiene datos,13,Watermelon Honey,tt0816702
6403,No tiene datos,No tiene datos,Angel de Santi,"William Dixon, Angel de Santi",No tiene argumento,35,Risk,tt0816628
6404,No tiene datos,No tiene datos,Virginia Bogert,Rosalind Norflin Bell,No tiene datos,12,Tootie Pie,tt0816180
6405,No tiene datos,89,Chen-Hsi Wong,Chen-Hsi Wong,No tiene datos,14,Who Loves the Sun,tt0816115
6406,No tiene datos,No tiene datos,Eric Bomba-Ire,Eric Bomba-Ire,No tiene datos,26,Spleen,tt0816659
6407,No tiene datos,No tiene datos,Brian Stemmler,Philip Anthony Traylor,"Alex's betrayal by her lover causes her to seek revenge on all men. Miles is a loving husband struggling to keep his family together. Their worlds collide, affecting all those around them. In the essence of ""Crash"", this film shows how one selfish and irresponsible act can impact an entire group.",30,Low,tt0816568
6408,5.0,No tiene datos,Marco Martins,"Tonino Guerra, Marco Martins",No tiene argumento,30,Um Ano Mais Longo,tt0817311
6409,7.2,No tiene datos,Anders Bramsen,Anders Bramsen,"An electric look at the silence before the storm. We see: people-empty streets while original poetry is presented both in voice over and in subtitles traveling across the screen. The video documents the last hours of the twentieth century, capturing downtown and suburban Copenhagen, Denmark. Footage shot on New Years Eve 1999/2000.",3,Slough Poem 1,tt0817519
6410,5.7,51,Maria Norman,Maria Norman,No tiene datos,No tiene datos,The Promise,tt0817515
6411,4.5,No tiene datos,Maryam Keshavarz,Maryam KeshavarzJonathan Mastro,No tiene datos,15,Not for Sale,tt0817513
6412,No tiene datos,No tiene datos,Ryan Cannon,Ryan Cannon,An atypical construction worker finds his compulsion to compose poetry overwhelming - yet his fanatic inhibitions drive him to increasing lengths to conceal his bastard literary progeny.,16,(Untitled),tt0818579
6413,7.9,No tiene datos,Elisabetta Bernardini,"Timoty Aliprandi, Mauro Petito","Two friends bridge the distance between them, as they mail each other pages from a daily calendar.",14,Baiano,tt0819868
6414,8.2,No tiene datos,Lichelli Lazar-Lea,Lichelli Lazar-Lea,An Italian businessman finds himself stranded in the backwoods of California and has to convince a skeptical Cowboy to save him.,7,Stranded,tt0819387
6415,7.0,No tiene datos,Dyana Gaye,Rémi Mazet,"Dakar, Senegal. Ousmane, a 7 year old child, begs in the streets. He decides to write a letter to Santa Claus.",15,Ousmane,tt0819793
6416,No tiene datos,No tiene datos,Jill Marie McMurray,"Jill Marie Mc, Murray","When a despondent and suicidal man haunted by the tragic death of his young son spends his last hour by the river's edge, his life is changed forever when he encounters a mysterious boy who brings him a chance for forgiveness and redemption.",No tiene datos,Finding Charlie,tt0819890
6417,No tiene datos,No tiene datos,Jason Cuadrado,Jason Cuadrado,"A man on the run from the Yakuza is murdered in his motel room. The police arrive on the scene to find his dead body surrounded by a mysterious chalk outline. When the killer returns to the scene of the gruesome crime, he discovers that there's much more to the outline...",18,Chalk,tt0818481
6418,6.1,No tiene datos,Matt Platts-Mills,Matt Platts-Mills,"Sam, a successful entrepreneur will do anything to avoid confronting his inner feelings. As his relationship deteriorates, he is immersed in a world where his brutal subconscious is in control.",19,Hollow China,tt0819654
6419,7.1,No tiene datos,Michael B. Chait,Michael B. Chait,"Two former lovers are reunited by a mysterious matchmaker, only to find themselves trapped in a game of life and death.",15,Lovers,tt0819376
6420,7.1,No tiene datos,Tomás Silberman,Tomás Silberman,No tiene datos,11,Botellón,tt0818901
6421,8.6,No tiene datos,Todd M. Jones,"Sean Clark, Todd M. Jones",No tiene argumento,6,Borrowing Rebecca,tt0819358
6422,No tiene datos,No tiene datos,José Romero Salgado,José Romero Salgado,No tiene datos,11,La mirada del adiós,tt0819836
6423,No tiene datos,No tiene datos,Bramley Johnson,Adam HellerBramley Johnson,No tiene datos,23,Donnie's Curse,tt0819881
6424,No tiene datos,No tiene datos,Gennaro Desposito,Gennaro Desposito,No tiene datos,15,Invisible,tt0818112
6425,7.2,No tiene datos,Andrew Kenneth Gay,Andrew Kenneth Gay,No tiene datos,No tiene datos,Melissa with a Heart Around It,tt0818503
